pr_gene_id,A375,A549,BT20,HCT116,HS578T,HT29,LOVO,MCF7,MDAMB231,PC3,RKO,SKBR3,SKMEL28,SW620,SW948,VCAP
1969,-0.01455,1.0857,-0.06374228,-0.0865,0.5147,-1.7721,0.3507,-0.22990191,0.2536,0.2116404,1.1273,0.94009995,0.4028,-0.3071149,-0.21712866,1.5866
5184,-0.33815002,-0.2088,0.81506467,-0.25765,-0.63475,0.085,0.1335,0.52618396,0.49065,-0.21328227,1.3907,0.68880004,1.9138,-0.25754577,0.945357,0.6672
9869,0.54435,-0.3175,0.45057023,-0.11409998,0.25825,-0.1694,0.2772,0.47643676,0.62535,-1.3448089,-1.0543,0.34565002,1.272,0.4379317,0.25299147,0.3788
1152,-0.5553,-1.6431,1.017993,0.30145,-1.0128,1.3156,1.2566,0.03923373,0.038299996,0.30356398,-1.9859,0.4763,-1.1453,0.34600255,-0.20394462,0.3247
23067,0.16874999,-0.363,-0.15979743,-0.2755,0.7536,-0.4814,0.3872,-1.4407777,0.67845,0.18021947,0.9643,-0.2219,-0.1243,-0.16970763,-0.52393264,-0.0284
8864,0.96965003,-1.303,-0.82610095,0.23515004,2.10665,-0.0533,-0.8451,0.06821737,-0.001749992,0.49437678,0.5626,-0.025200002,0.3567,-0.38113257,-0.028544396,0.2097
2180,-1.19635,-0.3823,0.010631412,0.18470001,0.0044,-0.6274,-0.7778,-0.79956245,0.63914996,-0.36615026,0.3832,0.03774999,0.0398,1.3629414,1.2705008,0.3548
4299,-0.14115,-0.7536,-0.8945463,0.054050002,-0.016299993,-1.2432,-0.4172,-1.139056,-0.6989,-0.6147252,-1.6793,-0.6924,1.1616,0.57294434,-0.08797604,0.0119
1725,-0.6157,-0.8351,-0.6683395,-0.57895,1.179,-0.2798,-1.3523,-1.125531,-0.98819995,-0.5072175,-1.7903,0.3072,0.0184,0.9658277,1.0514889,-0.0323
23240,0.41454998,-0.8695,-0.27258843,-0.2886,-0.36110002,-1.6492,0.1444,0.7134976,-0.13929999,-0.89984936,0.4745,-0.3592,0.2958,0.64475906,0.7499687,0.7738
435,0.4933,-0.5339,0.70667493,-0.2606,-0.008599997,1.3081,-0.2139,0.6275115,-0.75265,0.90236515,1.0314,-0.73590004,1.7371,-0.49664083,0.33136937,1.0191
11129,-0.3075,-1.0976,0.421786,0.08225,-0.35115,-0.6043,0.6948,-0.36348218,-0.030499995,-0.2095753,0.6498,0.78015,2.1079,0.98610866,0.39963403,0.2093
64764,0.213,-1.3966,0.40173155,-0.2337,2.0803,-0.0679,0.1537,-0.14670803,0.000999999,-0.15891539,-0.6528,-0.0541,1.9304,1.6445779,-0.45762622,0.0015
55176,0.1367,1.5244,-0.4321849,0.44595003,-1.74675,1.1775,1.2622,-0.3129294,0.3929,1.0287951,-0.1423,-0.081449986,-0.2658,-0.2429902,-0.5170671,0.2052
51460,1.0538499,-0.0424,-0.06780105,-0.19689998,0.23249999,0.2334,-0.8123,0.31151813,0.55945003,-0.32925582,0.9775,-0.21549998,0.2612,0.7813738,0.05253993,0.6563
64219,-0.5317,0.2643,0.44298553,-1.0107499,-0.51715,0.1984,-0.8428,0.09145643,0.16495,-1.3179283,0.5985,-0.93705,0.1405,-2.6201665,-0.14210695,0.9278
9887,0.29835,-0.7176,0.0048116,0.4228,0.9364,0.1369,-0.4038,0.041853786,-0.0679,-0.62348086,-0.5039,1.45805,1.2613,1.876679,0.60209656,0.2357
9886,0.65115,-0.8624,-0.083899885,-0.1368,-0.86315,-0.5171,0.3114,1.048478,0.24109998,0.28301215,-0.8174,0.010349996,1.6892,0.14023586,-0.77926207,0.8275
6513,0.57115,-0.5283,0.3048413,0.40485,-0.32239997,-1.1684,1.3097,-1.3077992,-0.51850003,-0.5899476,0.0207,0.37555003,0.5119,-0.39975446,0.73486525,0.4519
55862,1.19155,0.8811,-0.7030834,0.006999999,-0.37075,-0.4897,-0.3478,-0.6280868,0.2913,-0.18699323,0.182,-0.97005,-0.4699,-1.085569,0.16144475,0.3532
55703,1.33055,0.3826,-0.2568518,-0.24855,0.428,1.2697,-0.1187,0.23650756,-0.67499995,0.49725485,0.6857,-0.94955003,-0.1785,-0.41960585,1.3433902,0.596
56993,-0.069850005,-0.8941,-0.551887,-0.186,0.8188,-0.7615,-0.7491,-0.22223665,-0.6038,-0.096612245,-0.0784,-0.037450016,1.5001,1.1548336,-0.048530728,-0.3534
26355,-2.2823,-0.6659,-0.91019666,-0.7977,-1.52605,0.2433,-0.339,-0.42499894,0.75645,-0.2733009,0.0405,-1.0582,-0.0879,0.47260058,0.16867134,-0.2557
29940,-0.008400001,-0.4088,0.96713233,0.5791,0.95940006,-0.287,-2.2127,-0.21659432,-0.9747,0.6880846,-0.7757,0.3539,-1.4064,-0.59519887,-0.290232,0.0951
18,-0.0916,0.6886,0.25807565,-0.7073,0.2531,0.6995,0.2186,-0.704636,-0.44265,0.62487614,-1.5209,-0.047849998,2.0788,0.5091363,0.1598043,0.9117
55654,-0.0721,-1.2026,-0.36310434,0.80654997,1.4159501,0.1855,0.2809,-0.3390183,-0.45955002,0.55528504,-0.2427,-0.37159997,-0.4663,1.0389965,-0.4019377,0.2739
5253,-0.5189,-0.2225,-0.43918893,0.75949997,-0.2115,-0.1168,-0.7918,-0.4472608,-0.000149995,0.07071191,0.1589,0.28179997,-0.2695,0.40730554,0.003802948,-0.4881
23211,0.38955,0.3343,-0.5242801,0.5509,1.2880499,0.2126,0.2284,-0.40820318,-0.32799998,0.2465284,-0.088,-0.5216,0.4935,-0.046052977,0.0578375,-1.9751
166647,-0.38779998,-1.4995,1.10438,0.94925,-0.24815,1.3064,0.5008,0.46299168,-0.33499998,0.5798088,0.4444,0.53040004,0.4165,-0.41431022,0.42802274,1.1195
9841,-0.23345,-1.362,0.8732401,-0.056499988,-1.4897001,-1.1461,1.028,-0.041336864,1.0672001,-1.3034973,2.0462,-0.15339999,0.7571,1.1233878,0.84848857,-0.6058
150094,0.99944997,-0.9192,-0.1569455,-0.21035,1.6921499,0.0999,0.306,0.29681212,0.6704,0.11723581,-0.6914,-0.3345,-0.6745,-0.79199815,-0.002052963,-0.426
27076,-1.26505,-1.0527,0.5648209,0.04119999,1.3501,-0.5133,0.0868,0.6429215,-0.63154995,0.3701794,-0.9378,0.2689,-0.3629,-1.0625464,-1.0042119,0.0164
6636,0.40614998,2.1138,-0.69634306,-0.15174998,-0.77335,0.5279,-1.026,-0.17445932,-0.34315002,0.5146962,1.1703,-0.27465,0.9591,-0.22090985,0.5892078,-0.0498
8623,1.2718,-0.7013,0.572207,0.16729999,0.6142,0.0992,1.3273,0.18682945,0.58765,0.146501,-1.5778,-0.18454999,-0.3961,0.034634143,-0.43042994,0.6954
9120,0.84459996,-1.8856,0.094091445,0.3007,1.0992501,-0.3082,0.9591,0.7216466,0.008300006,0.29688305,-0.7302,-0.39615,-0.3524,-0.037250705,-0.1911411,-0.4958
55890,-0.2996,0.0015,0.2238763,0.6086,-0.86039996,0.4775,-1.7067,-0.040328193,-0.55715,-0.9652951,0.7374,-0.50685,-0.8776,-0.6642211,0.6828554,0.1706
11015,0.6975,-2.3477,-0.9028952,-0.66095,0.45775,-0.2373,-0.8232,0.35727623,-0.5105,0.29740807,0.8481,-0.09995,-0.1366,-0.18814033,-1.0473982,0.0282
54788,-0.2241,-0.336,-0.5122302,-0.029350001,-0.73085,-1.3561,-0.0024,-0.13671936,-0.14495,0.13561782,0.1799,-0.038250014,1.7153,0.024179727,0.68345094,-0.635
2760,0.7708,-0.1039,-0.018698752,0.57765,-0.28980005,0.748,0.2157,-0.5739182,0.79485,-0.5633366,0.6375,-0.4497,0.0982,1.1525656,0.005596101,0.8567
54821,-0.37895,-0.1928,0.27461314,-0.21450001,0.3872,-0.087,0.6542,0.6599556,-0.27005,-0.18393372,0.8907,-1.0649,-0.1552,0.08654922,-0.16939948,0.8182
79145,-0.46105,-0.0452,-0.32933468,-1.10195,-0.60385,0.0233,-1.1365,-0.3907751,0.24225,0.16224402,1.0424,0.03265001,-0.7668,-0.9001483,0.14299692,-0.5974
1515,-0.21435001,-1.2739,-0.5298365,-0.50585,-0.17079997,-0.6034,0.8933,-0.37967998,-0.05974999,0.59786665,-1.5685,-0.3701,-1.6882,0.57674205,-1.490871,0.3713
4258,0.2722,1.4596,-0.36683145,-0.30825,-0.53045,1.6414,-0.4982,-0.20774187,0.051450007,-0.073663555,1.4435,-0.33804998,1.8482,0.8777412,1.0780226,-0.6854
64754,0.5495,0.1245,-0.77182925,-0.07664999,-0.5592,-1.0177,-0.1851,-0.36343116,-0.4048,-0.70800185,-1.3239,-0.99144995,0.611,-0.28138983,-0.12006785,0.7204
54566,0.51584995,-0.7124,-0.17826785,-0.002200007,0.83595,0.6166,-0.4483,0.5842743,0.8619,0.08062938,-0.0564,0.40595,-2.0023,1.3341436,0.25031298,0.3421
2050,0.23205,0.3053,0.36702827,1.5731,0.8519,0.7977,0.5679,0.8033097,0.55265,-0.024948632,-1.1981,0.95419997,-0.2287,0.17363843,-0.13510704,-0.9415
64319,-0.9873,0.4538,0.30682325,0.15260002,0.6099,-0.2577,-0.6841,0.41949898,0.12300001,0.09555577,1.0231,-0.51,-0.4316,0.7253934,-0.016380917,-0.043
55165,-1.5093,-0.2557,-0.5180882,-0.55759996,0.60205,0.5215,0.5384,-0.5437441,0.22205001,-0.22264306,-0.7968,0.77105004,-0.0751,1.8724849,-0.56759495,-0.3032
64077,-0.019300014,1.2435,0.3163361,0.121,0.1248,-0.477,0.2346,0.43000752,-0.08580002,0.016708953,-1.0557,-0.29355,0.2409,1.4927511,-0.211959,0.4194
5073,0.015999973,-0.495,-0.23453031,0.3857,-0.98675007,-1.0182,1.0293,-0.26917258,0.18255,-0.3081614,0.1732,0.25875002,0.0794,-0.36941487,-0.70113564,-0.1731
55152,-0.59290004,1.3014,0.3676246,-1.39445,-0.09455,-0.5675,-0.9583,0.47542417,-0.29925,0.4439969,-0.1979,-0.31915,1.2186,-0.65717906,-0.14360222,-0.2469
55657,0.05944997,0.1767,0.3215211,-0.2769,0.002849996,-0.265,-0.3329,-0.47940695,-0.2227,-0.6614185,-1.289,0.24215,0.7747,1.4433722,-0.07824745,1.9578
55120,0.060849994,1.0969,-0.15295438,0.39784998,-0.13335001,0.9324,0.9072,0.40451866,0.015999999,0.14539006,0.4823,0.57315,0.207,0.07035437,-0.33565778,0.2993
8853,-0.76145,-0.7094,0.38682666,-0.35775,-0.88659996,0.2605,-0.2927,-0.12966532,0.83405,-0.8609245,-0.5403,1.43695,-1.7087,0.92745495,-0.27991235,1.1226
5906,1.63415,-0.8708,-0.20389442,0.11139998,0.21875001,0.5155,1.4924,0.19168328,0.8787,0.40431866,-2.1388,0.33745,-1.2008,-0.07982792,-0.6622837,0.0312
79724,-1.0839,-0.9278,0.40754062,0.06925,0.69054997,-0.2146,0.1444,-0.6860421,1.11635,0.44121435,-0.3673,0.86550003,0.4987,0.7030517,-0.341225,0.242
10312,0.47105002,0.6583,0.9245987,0.007999986,0.7461,0.9204,0.735,-0.35880575,-0.25959998,-0.04505153,-0.3432,-0.07375,-0.7829,0.17640495,-0.45365572,0.8212
929,-0.2679,0.3261,0.5758961,0.4187,0.04795,0.5974,-0.3419,0.6127711,-0.48655,0.501083,-0.6192,0.7381,0.5551,0.52109754,-0.07685935,-0.2488
9638,1.3347499,0.9251,0.3879174,-0.20080002,0.55635,-0.1741,0.5015,0.13340399,0.50635,0.5151821,0.1842,0.6176,-0.8214,-1.0524404,-0.42073828,0.6389
7405,0.45265,-0.5752,0.42214772,0.20640004,-0.28515,-0.55,0.7939,0.77139485,0.5344,0.14819159,-2.0689,-0.40870002,-1.3454,0.16072494,-0.3272289,0.5924
9925,1.26345,0.0343,0.26432094,-0.1819,0.99355,-0.2295,0.0941,1.6470354,0.66429996,-0.5497877,0.2398,-0.83015,-0.0614,0.33234861,0.072607175,0.5206
1949,0.92685,-0.7291,0.92539585,0.35185,0.97194993,0.4394,1.5054,0.15222137,0.14664999,-0.7775885,-0.9155,0.08279999,-0.7528,0.6356684,-0.044439778,0.3068
7832,0.5334,-0.5151,0.26744965,-0.28179997,0.502,-0.5088,0.0211,-0.22057542,-0.039849997,-0.73562473,-1.185,-0.29185,-1.5593,0.07312283,-0.8880979,-0.543
930,-0.04025,0.0458,-0.28089154,-0.80759996,0.102549985,-1.1405,0.4398,0.159992,0.89395,-0.6807198,1.2335,-0.010549992,0.3741,0.99702346,-0.17272621,0.8116
7486,0.85765,-0.0702,0.78919464,0.009050004,-1.007,-0.5766,1.3176,-0.2784747,0.59585,0.85429895,0.7423,-0.85695,-0.8998,-0.9899794,-0.33843076,0.9646
23047,1.2918,-0.7046,1.1531348,0.47425002,1.75035,-0.3613,0.2246,0.576157,-0.1815,0.25161391,0.6033,-0.14375,-0.3719,0.8424444,0.787133,0.9035
1154,0.72745,0.8357,0.36816123,0.15500003,-0.9332,0.244,-0.7854,0.82757676,0.4171,-0.968284,-0.6656,-0.47485,0.3484,0.6186256,-0.60767144,0.0938
1287,0.6643,-0.2692,-0.3706765,0.5039,0.57694995,-0.327,1.2081,0.3381839,0.31005,0.11464849,-1.5281,-0.022249997,0.1421,0.8019223,-0.34033477,0.1143
7855,-0.54695,-0.6455,0.3469054,0.3008,0.87565,0.3408,0.7699,-0.14793353,0.582,0.21339086,-3.9618,-0.4937,-1.1269,-0.25258768,-0.49300295,0.409
25861,-0.26330003,-0.1611,-1.1556365,0.05145,0.4674,-0.7925,0.1939,0.700073,0.36249998,0.014581777,-2.7298,0.23719999,-0.6058,0.79983264,-0.34088928,0.2971
54851,-0.024849996,-1.0879,-0.054129176,-0.023900032,0.32095,-0.5565,-0.4578,-0.078474134,-0.5637,-0.055987358,-0.9318,-0.50665003,-0.472,-0.19586222,-0.66696346,1.0412
29946,1.41645,-0.392,0.35505646,0.10315001,-0.0464,-0.146,1.2839,0.01512903,0.05375,-0.03670579,-1.9034,-0.38924998,-0.8491,-0.34325027,-0.6847442,0.9881
5887,0.2549,0.4155,-0.5786539,0.265,0.030849997,0.2967,0.3119,-0.48106396,0.45205,0.69182706,2.1851,0.7486,1.2363,-0.35748813,1.6675565,-0.4183
2114,0.7978,0.1603,0.20383272,-0.38860002,-0.09934999,0.4563,-1.3345,-0.88681567,-0.21149999,-0.24859183,-0.2304,-0.48095,-1.5499,0.2304604,-0.15948302,-0.0412
8165,-0.2757,-0.5153,0.036788136,0.94879997,0.044200003,0.0439,0.7097,-0.8501263,0.1773,-0.7236468,0.5038,1.1112,1.5968,0.41406602,0.91663915,0.2753
5824,0.511,1.1294,-0.13088933,0.016449988,-0.92730004,-0.0268,0.4685,-0.017929018,-1.1417999,0.1907461,-1.5871,0.056,-0.0738,0.21096392,-0.76801145,1.6039
1182,-0.79705,-0.7269,-0.9846277,-0.5459,0.9116,-1.1487,-0.8128,-2.1785133,0.06909999,0.963764,-0.6803,-0.2569,-0.4411,-0.4908559,-0.16492301,0.1285
6397,0.34815,-0.8316,0.46100214,-0.23484999,-0.24360001,0.4456,0.6028,0.23545372,0.15335,-0.17849931,-2.4566,0.46675,-0.9319,-0.2322506,0.010989996,0.3922
3985,-0.9357,-1.1797,0.72302544,0.002149999,1.4809,0.4816,-0.126,0.16848323,0.86625004,0.031748265,-2.1514,0.71195,-1.3768,0.5819189,-0.39751893,-0.5194
5530,0.58325005,0.5448,-0.21205744,-0.1442,0.98300004,0.5023,-0.8097,0.064720325,0.27875,0.6044088,-0.7954,-0.68775,-0.3036,-0.56232494,0.08168855,-0.7345
6632,-1.4342,1.6294,-0.57543117,-0.07304999,-0.122150004,0.6461,-0.4197,0.10420669,-0.43105,-0.09774757,1.7507,0.5516,-0.2874,-0.36723065,0.46268204,1.0476
24138,-0.88605,1.4814,0.17196473,0.030049995,-1.28315,-0.2652,-0.8993,-0.313125,0.04190001,-0.43201917,0.8616,-0.22549999,0.5696,-0.78104866,0.5675757,0.5406
2230,1.6249,-0.3314,-0.26178205,0.22415,1.60865,-0.0173,0.206,-0.53334564,-0.37665,-0.075063735,-0.4763,-0.1664,-1.681,0.68127185,-0.034154586,-0.4559
2067,-0.4023,-0.0077,-0.50270605,0.05765,-1.3481,0.0834,-0.9128,0.6069975,-1.59555,-0.5383563,-0.857,-1.05505,0.7809,0.18431127,0.033424094,0.4388
5914,0.69145,-0.5882,-0.0779085,-1.3756499,-0.6432,0.5221,0.3232,0.74578136,0.056549996,-0.62736094,-1.5265,0.6721,0.6781,0.70520985,0.2977013,-0.6361
2175,0.41805,-0.5786,-1.488338,0.6231,0.79965,-0.2838,0.3508,0.7085023,0.39805,-0.12767944,0.5685,0.2171,0.8948,1.2357407,-1.0455852,0.6886
3131,0.16595,1.0849,-0.20455956,0.27854997,1.5412501,-0.0722,-0.2377,0.110171296,0.5839,-0.09038938,-0.4536,1.10105,-0.1053,-0.6025182,0.46548373,-0.096
2762,0.37710002,0.1077,0.45641306,-0.62965,0.43155003,0.5579,-0.671,0.69065356,0.3033,0.726502,2.2869,-1.13655,1.0384,-1.2354962,-0.5141529,-1.2876
7090,-0.26354998,-0.6912,-0.3458892,-0.5657,-0.3278,0.0711,-0.8636,0.1944736,-0.5051,-0.8743179,0.3838,-0.7339,-0.0272,-0.15219146,-0.32914162,-0.6572
55715,-1.32985,-1.1868,0.14477217,-0.69665,-0.23475,-0.0546,0.3922,-1.3347381,0.54745,0.091641285,0.1882,-0.46164998,0.1923,0.06421247,0.33160636,0.3926
10284,-0.6736,-1.8879,0.25555494,0.01910001,0.45059997,0.8334,0.1323,0.18527633,0.014650002,0.26564214,-0.1677,-0.8525,0.9546,0.5710919,0.6422225,0.6471
23075,-0.20525,1.5624,0.2236911,-0.3738,-1.37375,0.7123,0.6877,0.45209843,0.67574996,1.069573,0.5646,-0.23555002,-1.0937,-0.6163685,-0.2960943,-0.5976
11257,-0.8592,0.2395,0.5206882,0.27575,0.64245003,0.0298,-0.1876,0.07236153,0.079950005,-0.14508347,-0.6684,-0.2991,-0.2103,0.26326978,-0.72061217,0.8255
5728,-0.78805,-0.3118,-0.33834457,-0.4637,0.3867,-0.3739,-0.067,1.1431154,-0.9599,-0.28912246,-0.7225,0.21085,0.6135,0.33829817,1.4219722,-1.2821
10950,-0.98465,0.1726,0.70591307,-0.28875,0.98765,0.35,-0.1195,-0.13128848,-0.120749995,-0.5638629,-1.6369,-0.69764996,-1.7943,-0.3443022,-0.5382341,-0.6446
205564,-0.1832,0.0378,-0.4797312,-0.4003,0.38674998,-0.6105,-0.5032,0.05193788,0.33105004,0.9247108,0.6587,0.41315,-1.6948,0.55935025,-0.039254516,-0.5403
8777,-0.05344999,-0.0148,0.81293744,0.01455,-0.57085,-0.999,0.5664,1.5317229,0.51035,0.44252983,-0.4828,-0.08845,-0.6624,-0.43472818,-0.16303343,-0.2932
771,-0.917,-1.8889,0.547534,-0.48665,-1.1266,-0.5043,0.3474,-1.2829268,0.85760003,-0.49491158,-0.567,0.15004998,-0.8957,0.89788896,-0.47885698,1.0409
9380,1.2219999,1.3719,0.34686488,0.3607,0.68335,0.3168,0.4952,0.88419795,0.76915,1.2163922,0.9283,-0.51414996,-0.7959,0.42243075,0.50864667,-0.3541
51741,-0.7837,0.1305,0.08334461,-0.53995,-0.38945,0.7205,-0.0908,0.75146365,-0.48835,-0.4973025,-0.9895,0.34684998,-0.1867,0.6969813,0.9795792,1.0243
55968,0.17929995,0.767,0.5568466,0.5417,0.67939997,0.5644,0.3302,-0.19536121,-0.1489,-0.010175955,-0.1332,1.0588,-0.7773,-0.8903189,0.17178243,0.6915
54555,-0.8391501,0.6757,0.26322103,0.09265,0.24684998,-0.3643,0.4808,1.2778761,0.10515,-0.3864975,0.2692,0.44700003,2.4684,-0.29302207,0.3471207,-1.1899
1497,0.4137,-0.5461,-0.29111224,-0.2618,-1.8389499,-0.1423,-0.3346,-0.021061406,-0.3128,-0.15714976,-0.3166,-0.18185002,1.3708,0.088197686,-0.15520242,0.4203
23523,0.73045,0.1963,1.4924473,0.1287,0.26740003,-1.222,0.4619,0.2314249,0.42315,0.21539941,-0.6166,0.19330001,1.2459,-0.9422291,0.6383415,0.4316
57787,-1.2544501,-0.7105,-0.18177243,0.31055,0.4732,1.2475,-0.0029,-0.015806235,-0.44725,-0.5207411,0.5956,0.6703,-0.1116,1.7092855,0.06674544,-1.3551
84619,0.5286,-0.4811,0.43614239,1.4993501,-1.13475,-1.2238,0.6184,-0.031069204,-0.10454999,0.84104735,2.0829,1.0780001,0.1378,-0.48944718,1.2512512,0.5211
5526,-0.002250016,0.3305,0.008452877,-1.5872,-1.04085,-0.4901,-0.9645,-0.71782243,-0.6025,-1.2440984,-1.1439,0.055649996,0.4454,-0.5352216,-0.19919407,0.911
25836,1.22395,-0.162,0.21631007,0.2409,1.96805,0.3261,0.3623,0.46179086,-1.70415,-0.748378,-2.6131,0.20699999,0.2987,1.0596118,-0.09770506,2.3604
5523,-0.083749995,-0.5966,0.52400327,0.5274,0.82594997,-0.4892,1.0898,-0.22740081,0.116100006,-0.308786,-1.0811,0.15275,-0.7105,0.34145933,-1.3520446,-0.0845
1837,-0.15510002,1.179,0.8080733,-0.66385,0.24315,-0.8134,0.3743,-0.5129905,-0.3471,0.50547403,1.5345,0.15065,0.6341,-0.73140824,-0.40380847,-0.1873
1955,-0.07604998,-0.2286,-0.75654054,-0.043899998,1.6121001,-0.0872,-0.6145,-0.09114754,-0.3025,-0.5401926,-0.3165,-0.3482,1.0746,1.0178628,-0.25861079,0.7259
22930,0.013850004,0.6089,0.6405702,0.69915,0.083550006,-0.1798,1.1831,-0.473109,0.6392,0.50302976,-1.0727,-0.075399995,0.7484,0.8232787,-0.083021745,-0.8671
7840,-0.21295002,-1.2199,-0.15677978,-0.10644999,0.51155,-0.1591,0.3539,0.8388072,-0.35950002,0.17213602,-1.0983,-0.2127,1.0213,0.6927702,-0.76636744,1.0069
3046,-1.8736501,-0.2111,0.09773876,-0.33914995,-0.5344,-1.1145,-0.0137,0.010458857,-0.47775,-0.22318369,-1.1409,-0.15439999,1.2332,0.46019423,0.026770234,-0.3418
55278,-0.24600002,-0.8822,-0.6385674,0.5522,0.509,-1.4852,0.1729,0.42422318,-1.57225,-0.20658751,-0.3997,0.3145,0.2488,1.1996322,0.097427964,0.2683
4122,0.2536,0.389,-0.15059975,-0.17525,-0.24475001,-0.0358,0.4431,0.013806418,0.10395002,-0.060505465,0.2875,-0.14090002,0.9126,-0.6787927,0.6898665,1.4751
